1 -28.297478 0.028934 42
2 -28.297478 0.028934 5
3 -21.22641 7.1 5
4 -21.22641 7.1 42
5 -21.22641 -7.042133 42
6 -21.22641 -7.042133 5
7 -14.155342 0.028934 5
8 -14.155342 0.028934 42
9 -21.22641 0.028934 23.5
10 -14.155342 0.028934 37.641998
11 -14.155342 0.028934 9.357903
12 -14.155342 0.028934 23.5
14 -21.22641 -7.042133 9.358002
15 -21.22641 -7.042133 16.429001
16 -21.22641 -7.042133 30.570999
17 -21.22641 7.1 16.429001
18 -21.22641 7.1 30.570999
19 -18.462952 -41.23402 21.528933
20 18.537048 -41.234016 21.528933
21 18.537048 -34.162949 14.457865
22 -18.462952 -34.162952 14.457865
23 -18.462952 -34.162952 28.6
24 18.537048 -34.162949 28.6
25 18.537048 -27.091883 21.528933
26 -18.462952 -27.091885 21.528933
27 0.037048 -34.162952 21.528933
28 -14.104954 -27.091885 21.528933
29 14.179146 -27.091881 21.528933
30 0.037048 -27.091881 21.528933
31 14.179047 -34.162949 28.6
32 7.108047 -34.162949 28.6
33 -7.033955 -34.162949 28.6
34 7.108047 -34.162949 14.457865
35 -7.033955 -34.162949 14.457865
36 0.037048 -41.23402 21.528933
37 28.271065 0.028933 42
38 28.271065 0.028933 5
39 21.199997 -7.042135 5
40 21.199997 -7.042135 42
41 21.199997 7.1 42
42 21.199997 7.1 5
43 14.128929 0.028933 5
44 14.128929 0.028933 42
45 21.199997 0.028933 23.5
46 14.128929 0.028933 37.641998
47 14.128929 0.028933 9.357903
48 14.128929 0.028933 23.5
49 21.199997 7.1 9.358002
50 21.199997 7.1 16.429001
51 21.199997 7.1 30.570999
52 21.199997 -7.042135 16.429001
53 21.199997 -7.042135 30.570999
54 18.5 41.242134 21.5
55 -18.500004 41.242134 21.5
56 -18.500004 34.171066 14.428932
57 18.5 34.171074 14.428932
58 18.5 34.171074 28.571068
59 -18.500004 34.171066 28.571068
60 -18.500004 27.1 21.5
61 18.5 27.100004 21.5
62 0 34.171066 21.5
63 14.141998 27.100004 21.5
64 -14.142105 27.1 21.5
65 0 27.1 21.5
66 -14.142006 34.171066 28.571068
67 -7.071007 34.171066 28.571068
68 7.070999 34.171066 28.571068
69 -7.071007 34.171066 14.428932
70 7.070999 34.171074 14.428932
71 0 41.242134 21.5
72 -0.013206 18.502733 7.328932
73 -0.013206 -18.497265 7.328932
74 7.057861 -18.497265 14.4
75 7.057861 18.502733 14.4
76 -7.084274 18.502733 14.4
77 -7.084278 -18.497265 14.4
78 -0.013206 -18.497265 21.471067
79 -0.013206 18.502733 21.471067
80 -0.013206 0.002735 14.400001
81 -0.013206 14.144732 21.471067
82 -0.013206 -14.139358 21.471066
83 -0.013206 0.002735 21.471069
84 -7.084274 -14.139257 14.4
85 -7.08427 -7.068264 14.4
86 -7.084278 7.073736 14.4
87 7.057861 -7.068258 14.399999
88 7.057861 7.07374 14.400002
89 7.071068 -18.5 62.928932
90 7.07106 18.500002 62.928932
91 0 18.500002 55.857864
92 0 -18.5 55.857864
93 0 -18.5 70
94 0 18.500002 70
95 -7.071072 18.500002 62.928932
96 -7.071068 -18.5 62.928932
97 0 0 62.928932
106 7.07106 0 62.928932
Faces:
 4 3 2 1.
 1 2 6 5.
 2 3 7 6.
 4 1 5 8.
 11 17 15.
 17 12 15.
 12 18 16.
 18 10 16.
 3 17 11 7.
 17 18 12.
 18 4 8 10.
 7 11 15 6.
 12 16 15.
 10 8 5 16.
 22 21 20 19.
 20 21 25 24.
 22 19 23 26.
 29 34 32.
 34 30 32.
 30 35 33.
 35 28 33.
 21 34 29 25.
 34 35 30.
 35 22 26 28.
 25 29 32 24.
 28 26 23 33.
 36 30 33.
 36 32 30.
 20 24 32 36.
 36 33 23 19.
 40 39 38 37.
 37 38 42 41.
 38 39 43 42.
 40 37 41 44.
 47 52 50.
 52 48 50.
 48 53 51.
 53 46 51.
 39 52 47 43.
 52 53 48.
 53 40 44 46.
 43 47 50 42.
 48 51 50.
 46 44 41 51.
 57 56 55 54.
 55 56 60 59.
 57 54 58 61.
 64 69 67.
 69 65 67.
 65 70 68.
 70 63 68.
 56 69 64 60.
 69 70 65.
 70 57 61 63.
 60 64 67 59.
 63 61 58 68.
 71 65 68.
 71 67 65.
 55 59 67 71.
 71 68 58 54.
 75 74 73 72.
 72 73 77 76.
 73 74 78 77.
 75 72 76 79.
 82 87 85.
 87 83 85.
 83 88 86.
 88 81 86.
 74 87 82 78.
 87 88 83.
 88 75 79 81.
 78 82 85 77.
 83 86 85.
 81 79 76 86.
 92 91 90 89.
 90 91 95 94.
 92 89 93 96.
 94 95 96 93.
 91 92 96 95.
 93 89 90 94.
Groups:
6
 1 2 3 4 5 6 7 8 9 10
 11 12 14 15 16 17 18!
 19 20 21 22 23 24 25 26 27 28
 29 30 31 32 33 34 35 36!
 37 38 39 40 41 42 43 44 45 46
 47 48 49 50 51 52 53!
 54 55 56 57 58 59 60 61 62 63
 64 65 66 67 68 69 70 71!
 72 73 74 75 76 77 78 79 80 81
 82 83 84 85 86 87 88!
 89 90 91 92 93 94 95 96 97 106
!
