1 2 -20 -10
2 2 20 -10
3 2 20 10
4 2 -20 10
5 -2 -20 -10
6 -2 20 -10
7 -2 20 10
8 -2 -20 10
9 2 -10 -2
10 2 10 -2
11 2 10 2
12 2 -10 2
13 -2 -10 -2
14 -2 10 -2
15 -2 10 2
16 -2 -10 2
17 2 -2 -10
18 2 -2 -2
19 2 2 -2
20 2 2 -10
21 -2 -2 -10
22 -2 -2 -2
23 -2 2 -2
24 -2 2 -10
25 2 -2 2
26 2 -2 6
27 2 2 6
28 2 2 2
29 -2 -2 2
30 -2 -2 6
31 -2 2 6
32 -2 2 2
33 20 -10 -2
34 -20 -10 -2
35 -20 10 -2
36 20 10 -2
37 20 -10 2
38 -20 -10 2
39 -20 10 2
40 20 10 2
41 10 -2 -2
42 -10 -2 -2
43 -10 2 -2
44 10 2 -2
45 10 -2 2
46 -10 -2 2
47 -10 2 2
48 10 2 2
136 -10 2 -20
137 -10 2 20
138 10 2 20
139 10 2 -20
140 -10 -2 -20
141 -10 -2 20
142 10 -2 20
143 10 -2 -20
144 -2 2 -10
145 -2 2 10
146 2 2 10
147 2 2 -10
148 -2 -2 -10
149 -2 -2 10
150 2 -2 10
151 2 -2 -10
152 -10 2 -2
153 -2 2 -2
154 -2 2 2
155 -10 2 2
156 -10 -2 -2
157 -2 -2 -2
158 -2 -2 2
159 -10 -2 2
160 0 0 0
162 0 0 0
163 0 0 0
Faces:
 1 17 18 9 12 25 26 27 28 11 10 19 20 2 3 4.
 5 8 7 6 24 23 14 15 32 31 30 29 16 13 22 21.
 4 3 7 8.
 1 4 8 5.
 3 2 6 7.
 1 5 21 17.
 20 24 6 2.
 17 21 22 18.
 20 19 23 24.
 9 18 22 13.
 19 10 14 23.
 9 13 16 12.
 10 11 15 14.
 12 16 29 25.
 28 32 15 11.
 25 29 30 26.
 28 27 31 32.
 26 30 31 27.
 33 34 35 -43 42 41 44 43 -35 36.
 40 39 38 -46 47 48 45 46 -38 37.
 36 35 39 40.
 33 36 40 37.
 34 38 39 35.
 33 37 38 34.
 41 42 46 45.
 41 45 48 44.
 42 43 47 46.
 44 48 47 43.
 136 152 153 144 147 146 145 154 155 137 138 139.
 140 143 142 141 159 158 149 150 151 148 157 156.
 139 138 142 143.
 136 139 143 140.
 138 137 141 142.
 136 140 156 152.
 155 159 141 137.
 152 156 157 153.
 155 154 158 159.
 144 153 157 148.
 154 145 149 158.
 144 148 151 147.
 145 146 150 149.
 147 151 150 146.
Groups:
3
 33 34 35 36 37 38 39 40 41 42
 43 44 45 46 47 48 160!
 136 137 138 139 140 141 142 143 144 145
 146 147 148 149 150 151 152 153 154 155
 156 157 158 159 162!
 1 2 3 4 5 6 7 8 9 10
 11 12 13 14 15 16 17 18 19 20
 21 22 23 24 25 26 27 28 29 30
 31 32 163!
