1 5 0 0
2 4 7 0
3 3 7 0
4 3 3 0
5 2 3 0
6 2 7 0
7 1 7 0
8 0 5 0
9 0 0 0
10 5 5 0
11 5 0 5
12 4 0 7
13 3 0 7
14 3 0 3
15 2 0 3
16 2 0 7
17 1 0 7
18 0 0 5
19 5 5 2
20 5 2 2
21 4 7 2
22 1 7 2
23 0 5 2
24 0 2 2
25 3 3 2
26 2 3 2
27 3 7 2
28 2 7 2
29 5 2 5
30 4 1.999999 7
31 3 1.999999 7
32 3 2 3
33 2 2 3
34 2 1.999999 7
35 1 1.999999 7
36 0 2 5
Faces:
 2 10 1 9 8 7 6 5 4 3.
 1 11 12 13 14 15 16 17 18 9.
 20 19 21 27 25 26 28 22 23 24.
 24 36 35 34 33 32 31 30 29 20.
 1 10 19 20 29 11.
 11 29 30 12.
 12 30 31 13.
 13 31 32 14.
 14 32 33 15.
 15 33 34 16.
 16 34 35 17.
 17 35 36 18.
 18 36 24 23 8 9.
 23 22 7 8.
 6 7 22 28.
 5 6 28 26.
 4 5 26 25.
 4 25 27 3.
 2 3 27 21.
 10 2 21 19.
