1 -2 -2 1.2
22 -2 -1.8 1.8
43 -2 -1.6 2.32
64 -2 -1.4 2.76
85 -2 -1.2 3.12
106 -2 -1 3.4
127 -2 -0.8 3.6
148 -2 -0.6 3.72
169 -2 -0.4 3.76
190 -2 -0.2 3.72
211 -2 1.110223e-16 3.6
232 -2 0.2 3.4
253 -2 0.4 3.12
274 -2 0.6 2.76
295 -2 0.8 2.32
316 -2 1 1.8
337 -2 1.2 1.2
358 -2 1.4 0.52
379 -2 1.6 -0.24
400 -2 1.8 -1.08
421 -2 2 -2
2 -1.8 -2 0.28
23 -1.8 -1.8 0.9
44 -1.8 -1.6 1.44
65 -1.8 -1.4 1.9
86 -1.8 -1.2 2.28
107 -1.8 -1 2.58
128 -1.8 -0.8 2.8
149 -1.8 -0.6 2.94
170 -1.8 -0.4 3
191 -1.8 -0.2 2.98
212 -1.8 1.110223e-16 2.88
233 -1.8 0.2 2.7
254 -1.8 0.4 2.44
275 -1.8 0.6 2.1
296 -1.8 0.8 1.68
317 -1.8 1 1.18
338 -1.8 1.2 0.6
359 -1.8 1.4 -0.06
380 -1.8 1.6 -0.8
401 -1.8 1.8 -1.62
422 -1.8 2 -2.52
3 -1.6 -2 -0.56
24 -1.6 -1.8 0.08
45 -1.6 -1.6 0.64
66 -1.6 -1.4 1.12
87 -1.6 -1.2 1.52
108 -1.6 -1 1.84
129 -1.6 -0.8 2.08
150 -1.6 -0.6 2.24
171 -1.6 -0.4 2.32
192 -1.6 -0.2 2.32
213 -1.6 1.110223e-16 2.24
234 -1.6 0.2 2.08
255 -1.6 0.4 1.84
276 -1.6 0.6 1.52
297 -1.6 0.8 1.12
318 -1.6 1 0.64
339 -1.6 1.2 0.08
360 -1.6 1.4 -0.56
381 -1.6 1.6 -1.28
402 -1.6 1.8 -2.08
423 -1.6 2 -2.96
4 -1.4 -2 -1.32
25 -1.4 -1.8 -0.66
46 -1.4 -1.6 -0.08
67 -1.4 -1.4 0.42
88 -1.4 -1.2 0.84
109 -1.4 -1 1.18
130 -1.4 -0.8 1.44
151 -1.4 -0.6 1.62
172 -1.4 -0.4 1.72
193 -1.4 -0.2 1.74
214 -1.4 1.110223e-16 1.68
235 -1.4 0.2 1.54
256 -1.4 0.4 1.32
277 -1.4 0.6 1.02
