   1 3.000000 0.000000 0.000000
   2 2.963065 0.469303 0.075000
   3 2.853169 0.927051 0.150000
   4 2.673020 1.361971 0.225000
   5 2.427051 1.763356 0.300000
   6 2.121320 2.121320 0.375000
   7 1.763356 2.427051 0.450000
   8 1.361971 2.673020 0.525000
   9 0.927051 2.853169 0.600000
  10 0.469303 2.963065 0.675000
  11 0.000000 3.000000 0.750000
  12 -0.469303 2.963065 0.825000
  13 -0.927051 2.853169 0.900000
  14 -1.361971 2.673020 0.975000
  15 -1.763356 2.427051 1.050000
  16 -2.121320 2.121320 1.125000
  17 -2.427051 1.763356 1.200000
  18 -2.673020 1.361971 1.275000
  19 -2.853169 0.927051 1.350000
  20 -2.963065 0.469303 1.425000
  21 -3.000000 0.000000 1.500000
  22 -2.963065 -0.469303 1.575000
  23 -2.853169 -0.927051 1.650000
  24 -2.673020 -1.361971 1.725000
  25 -2.427051 -1.763356 1.800000
  26 -2.121320 -2.121320 1.875000
  27 -1.763356 -2.427051 1.950000
  28 -1.361971 -2.673020 2.025000
  29 -0.927051 -2.853169 2.100000
  30 -0.469303 -2.963065 2.175000
  31 -0.000000 -3.000000 2.250000
  32 0.469303 -2.963065 2.325000
  33 0.927051 -2.853169 2.400000
  34 1.361971 -2.673020 2.475000
  35 1.763356 -2.427051 2.550000
  36 2.121320 -2.121320 2.625000
  37 2.427051 -1.763356 2.700000
  38 2.673020 -1.361971 2.775000
  39 2.853169 -0.927051 2.850000
  40 2.963065 -0.469303 2.925000
  41 3.000000 -0.000000 3.000000
  42 1.500000 0.000000 0.000000
  43 1.481532 0.234652 0.075000
  44 1.426585 0.463526 0.150000
  45 1.336510 0.680986 0.225000
  46 1.213526 0.881678 0.300000
  47 1.060660 1.060660 0.375000
  48 0.881678 1.213526 0.450000
  49 0.680986 1.336510 0.525000
  50 0.463526 1.426585 0.600000
  51 0.234652 1.481532 0.675000
  52 0.000000 1.500000 0.750000
  53 -0.234652 1.481532 0.825000
  54 -0.463526 1.426585 0.900000
  55 -0.680986 1.336510 0.975000
  56 -0.881678 1.213526 1.050000
  57 -1.060660 1.060660 1.125000
  58 -1.213526 0.881678 1.200000
  59 -1.336510 0.680986 1.275000
  60 -1.426585 0.463526 1.350000
  61 -1.481532 0.234652 1.425000
